car_id,car_price,car_quantity,car_year,car_used,car_mm,car_color
6023,48455,26,2013,True,Ford Bronco,Grey
6024,112926,47,2008,True,Toyota Corolla,Green
6025,139951,33,2015,True,Cadillac Escalade,White
6026,105806,37,2020,True,Toyota Camry,Light Blue
6027,14065,28,2013,True,Honda Civic,Black
6028,121139,8,2011,True,Honda Accord,White
6029,11714,1,2002,True,Honda Accord,Light Blue
6030,105150,44,2011,True,Honda Accord,Red
6031,62729,41,2003,True,Ford Escape,Red
6032,96863,11,2003,True,Nissan Altima,Maroon
6033,104258,7,2004,True,Jeep Cherokee,Yellow
6034,25199,3,2019,True,Toyota Land Cruiser,Green
6035,10781,19,2020,True,Honda Civic,Grey
6036,145620,4,2005,True,Toyota Camry,Red
6037,135175,46,2021,True,Toyota 4Runner,Maroon
6038,134546,21,2001,True,Audi A6,Red
6039,31205,32,2013,True,Jeep Cherokee,Black
6040,142864,7,2016,True,Ford Expedition,Green
6041,80482,24,2022,True,Chevrolet Tahoe,Grey
6042,145666,6,2021,True,Honda Accord,Light Blue
6043,99257,11,2020,True,Ford Escape,Black
6044,121433,36,2020,True,Ford Bronco,White
6045,10313,43,2015,True,Toyota Sienna,Green
6046,53166,8,2011,True,Toyota RAV4,Blue
6047,136046,33,2003,True,Dodge Challenger,Light Blue
6048,134819,46,2020,True,Audi A3,Light Blue
6049,122355,43,1998,True,Toyota 4Runner,White
6050,56325,30,2017,True,Nissan Altima,Green
6051,77968,46,2022,True,Cadillac Escalade,Blue
6052,93754,6,2023,False,Cadillac Escalade,Green
6053,45750,26,2012,True,Dodge Challenger,Red
6054,19818,37,2019,True,Audi A3,Light Blue
6055,53458,19,2020,True,Ford Escape,Black
6056,75413,16,2005,True,Dodge Challenger,Blue
6057,78835,34,2021,True,Ford Expedition,Light Blue
6058,93809,14,2009,True,Dodge Challenger,Light Blue
6059,60935,11,2002,True,Audi A3,Yellow
6060,6494,6,2019,True,Ford Expedition,Blue
6061,126243,6,2011,True,Nissan Altima,Grey
6062,95828,18,2007,True,Jeep Wrangler,Black
6063,85282,15,2007,True,Toyota Camry,Maroon
6064,50093,24,2016,True,Audi A3,White
6065,127941,12,2001,True,Jeep Cherokee,Grey
6066,74395,33,2020,True,Cadillac Escalade,Grey
6067,94370,37,2007,True,Ford Expedition,Maroon
6068,35848,46,2018,True,Honda Civic,Green
6069,56077,26,2019,True,Ford Bronco,White
6070,67942,14,2021,True,Audi A3,Yellow
6071,21465,44,2006,True,Nissan Altima,Green
6072,38903,30,2001,True,Chevrolet Tahoe,Maroon
6073,46840,11,2021,True,Audi A3,Black
6074,44802,47,2010,True,Ford Escape,Red
6075,11656,19,2021,True,Toyota 4Runner,Red
6076,102955,41,2024,False,Toyota 4Runner,Red
6077,18259,27,2019,True,Dodge Challenger,Green
6078,130596,23,2023,False,Nissan Altima,Yellow
6079,8773,35,2021,True,Ford Bronco,Green
6080,147137,6,2022,True,Toyota RAV4,Blue
6081,116325,5,2018,True,Jeep Wrangler,Green
6082,70162,8,2024,False,Jeep Cherokee,Blue
6083,13992,45,2005,True,Toyota Corolla,Grey
6084,100671,9,2003,True,Dodge Challenger,Blue
6085,65206,19,2003,True,Toyota 4Runner,Red
6086,17928,11,2017,True,Jeep Wrangler,Grey
6087,122017,21,2016,True,Nissan Altima,Blue
6088,43949,34,2014,True,Cadillac Escalade,Green
6089,16845,48,2018,True,Honda Accord,White
6090,120540,17,2009,True,Nissan Altima,Grey
6091,139616,2,2018,True,Chevrolet Tahoe,Black
6092,118420,49,2001,True,Toyota Camry,Grey
6093,64247,30,2005,True,Ford Escape,Green
6094,131252,48,2018,True,Nissan Altima,White
6095,6504,37,2021,True,Jeep Wrangler,Light Blue
6096,114792,5,2006,True,Toyota Land Cruiser,Black
6097,59419,36,2010,True,Ford Expedition,Black
6098,81352,44,2008,True,Toyota 4Runner,Green
6099,45793,18,2020,True,Toyota 4Runner,Black
6100,76005,13,2004,True,Audi A6,Grey
6101,111768,6,2012,True,Nissan Altima,White
6102,52101,7,2024,False,Chevrolet Tahoe,Blue
6103,20553,26,2012,True,Audi A3,Blue
6104,56878,39,2012,True,Toyota RAV4,Yellow
6105,24562,35,2013,True,Dodge Challenger,Light Blue
6106,118475,49,2013,True,Audi A6,Grey
6107,85215,14,2008,True,Toyota Corolla,Green
6108,90162,38,2015,True,Toyota Corolla,Black
6109,75947,47,2004,True,Toyota Sienna,Green
6110,28351,42,2023,False,Jeep Cherokee,White
6111,22304,13,2005,True,Toyota RAV4,Red
6112,36669,34,2014,True,Toyota Camry,White
6113,78633,42,2020,True,Audi A6,Maroon
6114,93761,32,2016,True,Audi A6,Red
6115,143752,29,2000,True,Audi A3,Black
6116,121301,14,2023,False,Toyota Sienna,Yellow
6117,53258,38,2017,True,Dodge Challenger,Green
6118,118733,13,1999,True,Dodge Challenger,Grey
6119,16194,8,2018,True,Nissan Altima,Yellow
6120,132489,25,2019,True,Ford Bronco,Yellow
6121,35850,4,1998,True,Toyota Corolla,Blue
6122,77782,34,2007,True,Toyota Camry,Red
6123,105324,19,2010,True,Ford Expedition,White
6124,55962,41,2019,True,Cadillac Escalade,Red
6125,139025,35,2006,True,Audi A6,Yellow
6126,124008,38,2004,True,Audi A6,Red
6127,59044,4,2008,True,Ford Bronco,Green
6128,109651,27,2001,True,Nissan Altima,Light Blue
6129,5099,47,2007,True,Ford Bronco,Blue
6130,40781,33,2021,True,Toyota Camry,Maroon
6131,100488,34,1999,True,Toyota 4Runner,Maroon
6132,38659,13,2008,True,Toyota Camry,Red
6133,45150,7,2019,True,Audi A3,Blue
6134,143195,8,2021,True,Toyota Land Cruiser,Black
6135,79659,31,2010,True,Honda Civic,Maroon
6136,77580,40,2008,True,Audi A3,Blue
6137,127262,40,2009,True,Toyota Sienna,Red
6138,47932,42,2018,True,Ford Bronco,Red
6139,71650,46,2021,True,Jeep Wrangler,Maroon
6140,74481,39,2004,True,Jeep Cherokee,Green
6141,82705,12,2017,True,Honda Accord,White
6142,23512,45,2018,True,Jeep Cherokee,Black
6143,125518,2,2013,True,Toyota RAV4,Maroon
6144,89241,6,2002,True,Honda Civic,Black
6145,130963,35,2000,True,Toyota RAV4,Grey
6146,8429,14,2019,True,Jeep Wrangler,Red
6147,10665,22,2000,True,Toyota Camry,Red
6148,32960,21,2016,True,Ford Bronco,Black
6149,123004,18,2001,True,Toyota Land Cruiser,Yellow
6150,27039,43,2021,True,Ford Escape,Blue
6151,125676,37,2003,True,Jeep Wrangler,Grey
6152,74210,47,2016,True,Toyota 4Runner,Red
6153,115423,8,2005,True,Toyota Corolla,Red
6154,132158,24,2008,True,Jeep Wrangler,Light Blue
6155,27468,39,2016,True,Ford Expedition,Maroon
6156,40179,6,2014,True,Ford Expedition,Maroon
6157,113685,14,2008,True,Audi A3,Black
6158,67629,12,2005,True,Ford Expedition,Maroon
6159,18869,3,2022,True,Honda Accord,Black
6160,99154,29,2022,True,Audi A3,Yellow
6161,64988,47,2003,True,Nissan Altima,White
6162,63277,20,2022,True,Ford Bronco,Maroon
6163,70871,14,2013,True,Audi A6,Yellow
6164,20405,20,2019,True,Toyota Corolla,Green
6165,90501,35,2006,True,Dodge Challenger,Grey
6166,108569,7,2003,True,Toyota Sienna,Maroon
6167,16245,33,2020,True,Ford Expedition,White
6168,24300,49,2015,True,Toyota Corolla,Grey
6169,22706,44,2008,True,Dodge Challenger,Green
6170,114764,22,2022,True,Toyota RAV4,Maroon
6171,5184,36,2023,False,Chevrolet Tahoe,Grey
6172,106850,34,2002,True,Jeep Cherokee,Black
6173,27803,8,2019,True,Toyota Sienna,Yellow
6174,124255,34,2001,True,Honda Civic,Blue
6175,117397,6,2012,True,Honda Civic,Blue
6176,41110,11,2010,True,Toyota Sienna,Yellow
6177,68680,18,2009,True,Toyota Sienna,Maroon
6178,56169,37,2012,True,Chevrolet Tahoe,Maroon
6179,8268,21,2019,True,Toyota Sienna,Maroon
6180,72528,3,2023,False,Cadillac Escalade,Green
6181,75945,32,2007,True,Jeep Cherokee,Grey
6182,109365,40,2001,True,Audi A3,Yellow
6183,72019,15,2009,True,Chevrolet Tahoe,Maroon
6184,13377,2,2002,True,Audi A6,Blue
6185,26238,11,2016,True,Toyota Corolla,Light Blue
6186,80336,38,2021,True,Cadillac Escalade,Red
6187,133884,10,2024,False,Toyota Land Cruiser,Light Blue
6188,64077,18,2024,False,Toyota 4Runner,Blue
6189,27992,29,2004,True,Dodge Challenger,Black
6190,141856,44,2012,True,Toyota Camry,Grey
6191,37922,8,2013,True,Audi A6,Red
6192,95550,47,2003,True,Toyota RAV4,Grey
6193,72157,22,2015,True,Toyota RAV4,Maroon
6194,7669,49,2009,True,Ford Bronco,Light Blue
6195,93871,46,2005,True,Ford Expedition,White
6196,31751,17,2024,False,Honda Accord,Blue
6197,134074,16,1998,True,Honda Accord,Yellow
6198,92431,1,2004,True,Toyota RAV4,Red
6199,28248,19,2013,True,Chevrolet Tahoe,Yellow
6200,147329,19,2012,True,Dodge Challenger,Black
6201,90472,25,1998,True,Ford Expedition,Green
6202,63183,13,2013,True,Toyota RAV4,Black
6203,132448,7,2005,True,Jeep Wrangler,White
6204,78706,14,2018,True,Toyota Corolla,Red
6205,43422,31,2019,True,Toyota Sienna,White
6206,123788,40,2007,True,Ford Bronco,Green
6207,115693,4,2013,True,Audi A6,Green
6208,95704,43,2004,True,Ford Bronco,Grey
6209,108021,17,2003,True,Toyota Corolla,Blue
6210,13710,4,2001,True,Ford Bronco,Green
6211,116348,41,2022,True,Toyota Corolla,Red
6212,135457,45,2013,True,Toyota 4Runner,Black
6213,115660,25,2018,True,Chevrolet Tahoe,White
6214,148894,26,2001,True,Honda Civic,White
6215,78924,12,2017,True,Ford Expedition,Grey
6216,96929,18,2023,False,Toyota Sienna,Grey
6217,71089,42,2002,True,Honda Civic,White
6218,137578,22,2008,True,Ford Expedition,Grey
6219,38007,30,2022,True,Toyota 4Runner,Grey
6220,115986,45,2000,True,Chevrolet Tahoe,Red
6221,31798,20,1998,True,Toyota Sienna,Red
6222,148039,20,2011,True,Toyota RAV4,Yellow
6223,17132,45,2018,True,Cadillac Escalade,White
6224,68409,30,2020,True,Ford Escape,Blue
6225,25992,46,2006,True,Toyota RAV4,Light Blue
6226,146960,2,2012,True,Toyota 4Runner,Green
6227,77508,45,2019,True,Jeep Wrangler,White
6228,82463,5,1998,True,Nissan Altima,Light Blue
6229,72796,7,2018,True,Toyota Land Cruiser,Light Blue
6230,39122,26,2014,True,Toyota Sienna,Blue
6231,131496,21,2024,False,Toyota Land Cruiser,White
6232,24304,49,2022,True,Toyota Corolla,Maroon
6233,33875,13,2011,True,Toyota Camry,Light Blue
6234,6936,24,2015,True,Toyota Corolla,Light Blue
6235,70069,34,2011,True,Ford Bronco,White
6236,97418,27,2000,True,Ford Bronco,White
6237,40405,35,2007,True,Chevrolet Tahoe,Green
6238,149644,33,1998,True,Toyota RAV4,White
6239,123021,32,2010,True,Dodge Challenger,Grey
6240,64579,4,2004,True,Ford Bronco,Blue
6241,9647,26,2008,True,Toyota Corolla,Light Blue
6242,143035,40,2001,True,Nissan Altima,Black
6243,34165,49,2000,True,Audi A3,Blue
6244,103145,2,2017,True,Toyota Corolla,Maroon
6245,149597,25,2019,True,Toyota Sienna,Black
6246,115606,40,2022,True,Toyota Land Cruiser,Grey
6247,29221,10,2022,True,Nissan Altima,Blue
6248,41859,35,2008,True,Dodge Challenger,Black
6249,116612,41,2011,True,Dodge Challenger,Light Blue
6250,39882,17,2017,True,Toyota Sienna,Blue
6251,79815,3,2010,True,Ford Expedition,White
6252,124043,37,2014,True,Toyota Camry,Grey
6253,85819,33,2008,True,Toyota Camry,Blue
6254,16942,38,2019,True,Toyota Sienna,Red
6255,125957,32,1999,True,Toyota 4Runner,Black
6256,54884,41,2002,True,Toyota RAV4,Blue
6257,109663,46,2002,True,Ford Bronco,Black
6258,119185,25,2010,True,Jeep Wrangler,Light Blue
6259,113622,22,2018,True,Honda Accord,White
6260,72178,38,2004,True,Nissan Altima,Red
6261,27757,27,2007,True,Ford Escape,Grey
6262,37168,41,2023,False,Audi A6,Grey
6263,117958,31,2015,True,Jeep Wrangler,Grey
6264,63493,33,2007,True,Toyota Camry,Blue
6265,39356,12,2003,True,Honda Accord,Blue
6266,43155,48,2016,True,Toyota Corolla,Blue
6267,136275,4,2018,True,Honda Civic,Grey
6268,146309,36,2001,True,Jeep Cherokee,Yellow
6269,53581,8,2006,True,Audi A6,Blue
6270,136434,42,2008,True,Toyota 4Runner,Green
6271,57289,48,2021,True,Toyota Camry,Maroon
6272,82142,35,2004,True,Dodge Challenger,Grey
6273,29480,30,2008,True,Honda Accord,Green
6274,90041,15,2016,True,Toyota 4Runner,Green
6275,12999,3,2001,True,Toyota Sienna,Yellow
6276,25450,28,2014,True,Jeep Cherokee,Blue
6277,18957,4,2016,True,Jeep Cherokee,Green
6278,14816,7,2004,True,Toyota Land Cruiser,White
6279,58110,43,2015,True,Toyota Corolla,Light Blue
6280,104897,40,2003,True,Ford Bronco,Maroon
6281,80884,25,2009,True,Cadillac Escalade,Red
6282,132795,50,2022,True,Cadillac Escalade,Red
6283,24469,46,2013,True,Honda Accord,Red
6284,86724,36,2002,True,Jeep Cherokee,Black
6285,5078,9,2022,True,Ford Escape,Green
6286,60134,2,2008,True,Audi A6,Light Blue
6287,84489,43,2014,True,Toyota RAV4,Grey
6288,53371,35,2016,True,Honda Accord,Red
6289,77852,10,2014,True,Honda Civic,White
6290,64957,11,2005,True,Toyota RAV4,White
6291,123612,28,2014,True,Dodge Challenger,Blue
6292,32959,31,2023,False,Toyota Land Cruiser,White
6293,15198,25,2010,True,Audi A6,Red
6294,78038,26,2019,True,Toyota Land Cruiser,Black
6295,97547,7,1999,True,Toyota Corolla,Blue
6296,22251,23,1998,True,Jeep Cherokee,Green
6297,15978,16,2020,True,Jeep Cherokee,Grey
6298,98395,30,2009,True,Audi A3,Blue
6299,132523,22,2012,True,Toyota Land Cruiser,White
6300,96371,9,2015,True,Toyota Sienna,Light Blue
6301,85304,13,2017,True,Toyota Camry,Maroon
6302,98975,17,2006,True,Audi A3,Red
6303,75498,40,2005,True,Jeep Wrangler,Black
6304,49029,5,2000,True,Chevrolet Tahoe,Grey
6305,63467,42,2024,False,Jeep Wrangler,Grey
6306,121463,3,2008,True,Honda Civic,Light Blue
6307,141147,35,2017,True,Nissan Altima,Yellow
6308,123234,1,2021,True,Honda Accord,Maroon
6309,138856,2,2003,True,Jeep Cherokee,Light Blue
6310,128905,38,2015,True,Audi A6,Black
6311,101195,18,2007,True,Toyota Sienna,Red
6312,6310,36,2016,True,Ford Escape,Red
6313,34105,35,2008,True,Chevrolet Tahoe,Maroon
6314,61258,7,2000,True,Jeep Wrangler,Grey
6315,126209,15,2014,True,Jeep Wrangler,Blue
6316,56859,50,2011,True,Ford Escape,Light Blue
6317,100530,5,2000,True,Dodge Challenger,Grey
6318,22247,45,2004,True,Audi A3,Light Blue
6319,31639,24,2010,True,Nissan Altima,White
6320,123473,42,2018,True,Toyota Corolla,Grey
6321,122372,5,2014,True,Audi A6,Red
6322,11397,18,2018,True,Ford Expedition,Green
6323,98823,29,2005,True,Cadillac Escalade,Black
6324,93449,10,2012,True,Toyota Camry,Grey
6325,56619,20,2022,True,Toyota Sienna,Red
6326,61853,12,1998,True,Nissan Altima,Red
6327,125785,45,2000,True,Audi A6,Red
6328,48005,46,2019,True,Dodge Challenger,Grey
6329,86223,13,2015,True,Chevrolet Tahoe,Yellow
6330,100289,22,2020,True,Audi A6,Grey
6331,56659,14,2008,True,Toyota Sienna,Blue
6332,133130,36,2005,True,Toyota Camry,Black
6333,120871,28,2015,True,Honda Accord,Yellow
6334,97374,10,2021,True,Nissan Altima,Light Blue
6335,37991,35,2014,True,Ford Expedition,Green
6336,138322,21,1999,True,Ford Bronco,Grey
6337,40155,6,2012,True,Toyota Camry,Yellow
6338,106015,48,2016,True,Ford Expedition,Red
6339,77270,26,2010,True,Dodge Challenger,Black
6340,56241,24,2022,True,Toyota RAV4,Blue
6341,44882,15,2010,True,Jeep Cherokee,White
6342,115423,5,1998,True,Toyota RAV4,White
6343,128493,49,2010,True,Jeep Wrangler,White
6344,131822,29,2015,True,Toyota 4Runner,Light Blue
6345,103947,14,2021,True,Nissan Altima,Blue
6346,23669,27,2021,True,Toyota Corolla,Maroon
6347,109544,4,2021,True,Jeep Wrangler,White
6348,131945,38,2021,True,Ford Bronco,Maroon
6349,105659,10,2005,True,Jeep Wrangler,Grey
6350,62406,49,2009,True,Nissan Altima,White
6351,127552,21,2003,True,Jeep Wrangler,Green
6352,141856,44,2000,True,Honda Civic,Blue
6353,50617,16,2011,True,Audi A6,Grey
6354,130899,26,2004,True,Toyota 4Runner,Green
6355,92451,9,2017,True,Audi A3,Red
6356,67279,46,2012,True,Chevrolet Tahoe,Black
6357,112041,9,2001,True,Cadillac Escalade,Red
6358,23135,34,2014,True,Nissan Altima,Red
6359,98787,19,2016,True,Ford Expedition,Grey
6360,108071,22,2005,True,Nissan Altima,Yellow
6361,81880,15,2015,True,Ford Escape,Blue
6362,13547,41,2006,True,Honda Civic,Green
6363,88009,2,2000,True,Jeep Cherokee,Grey
6364,96015,48,2007,True,Ford Escape,White
6365,42853,2,2008,True,Audi A3,Yellow
6366,98057,48,2018,True,Ford Expedition,Black
6367,51509,32,2015,True,Honda Civic,Maroon
6368,18956,44,2016,True,Toyota Corolla,Yellow
6369,108727,22,2001,True,Ford Escape,Yellow
6370,87364,35,2012,True,Jeep Cherokee,Black
6371,73075,48,2003,True,Ford Expedition,Maroon
6372,18781,2,2006,True,Cadillac Escalade,Black
6373,134803,7,2008,True,Ford Expedition,Maroon
6374,81721,50,2013,True,Cadillac Escalade,Red
6375,94156,44,1999,True,Nissan Altima,Green
6376,6254,49,2010,True,Toyota Land Cruiser,Red
6377,26466,48,2014,True,Ford Escape,Light Blue
6378,93289,40,2016,True,Toyota Sienna,Red
6379,51820,47,2019,True,Nissan Altima,Light Blue
6380,96914,22,2004,True,Nissan Altima,Black
6381,25689,29,2022,True,Jeep Cherokee,Blue
6382,68215,23,2006,True,Audi A3,Black
6383,147272,50,2010,True,Dodge Challenger,Yellow
6384,86289,32,2014,True,Toyota Camry,Maroon
6385,42020,46,2009,True,Honda Civic,Yellow
6386,75128,33,2023,False,Toyota Sienna,Yellow
6387,12358,45,2004,True,Cadillac Escalade,Yellow
6388,50888,24,2009,True,Dodge Challenger,Black
6389,114027,9,2007,True,Toyota RAV4,Black
6390,30776,20,2016,True,Jeep Wrangler,Maroon
6391,10722,47,2020,True,Dodge Challenger,Grey
6392,104140,26,2017,True,Ford Expedition,White
6393,120808,31,2010,True,Nissan Altima,Black
6394,129219,47,2007,True,Jeep Cherokee,Yellow
6395,29294,8,2003,True,Nissan Altima,Light Blue
6396,136676,10,2016,True,Cadillac Escalade,Black
6397,18349,15,2009,True,Honda Civic,Yellow
6398,116423,33,2010,True,Jeep Wrangler,Yellow
6399,118558,25,2017,True,Audi A6,Black
6400,46873,43,1998,True,Honda Accord,Maroon
6401,92910,34,2023,False,Toyota Land Cruiser,Black
6402,75285,3,2011,True,Ford Bronco,Grey
6403,19854,30,2000,True,Nissan Altima,Black
6404,70860,16,2015,True,Audi A6,Blue
6405,147527,46,2014,True,Toyota Corolla,White
6406,74287,39,2006,True,Toyota Corolla,Blue
6407,39142,5,2014,True,Cadillac Escalade,Light Blue
6408,40704,17,1999,True,Toyota Land Cruiser,Green
6409,132048,39,2010,True,Ford Bronco,Grey
6410,107383,38,2023,False,Toyota 4Runner,Black
6411,90680,32,2000,True,Dodge Challenger,Yellow
6412,109321,47,2019,True,Ford Escape,Black
6413,132333,7,2006,True,Honda Accord,Green
6414,138071,15,2004,True,Honda Accord,Yellow
6415,66299,37,2000,True,Audi A6,Green
6416,78693,30,2003,True,Toyota RAV4,Green
6417,40905,38,2010,True,Nissan Altima,Black
6418,71254,7,2013,True,Dodge Challenger,Red
6419,132703,46,2021,True,Jeep Wrangler,White
6420,141185,36,2011,True,Nissan Altima,Blue
6421,71582,32,2000,True,Honda Civic,Maroon
6422,65604,23,2002,True,Jeep Wrangler,Light Blue
6423,39860,49,2001,True,Audi A3,Yellow
6424,53274,47,2000,True,Toyota Land Cruiser,Green
6425,14056,22,2013,True,Audi A6,Green
6426,104593,34,2002,True,Dodge Challenger,Red
6427,121179,35,2024,False,Honda Accord,Maroon
6428,26904,10,2018,True,Jeep Wrangler,Light Blue
6429,91981,3,1998,True,Jeep Cherokee,White
6430,68543,11,2020,True,Audi A3,White
6431,78299,40,2024,False,Honda Civic,Light Blue
6432,148546,22,1999,True,Nissan Altima,Red
6433,70663,28,2007,True,Jeep Wrangler,Black
6434,44367,38,2007,True,Audi A6,Grey
6435,149373,1,2019,True,Nissan Altima,Green
6436,123175,47,1999,True,Ford Escape,Light Blue
6437,59006,46,2004,True,Toyota Corolla,Grey
6438,79335,4,2002,True,Chevrolet Tahoe,Green
6439,20981,7,2006,True,Ford Expedition,Green
6440,22671,15,2020,True,Ford Bronco,Green
6441,11452,8,2006,True,Ford Bronco,Grey
6442,147492,35,2023,False,Audi A3,Red
6443,78445,48,2007,True,Toyota Corolla,Grey
6444,46220,8,2000,True,Honda Accord,Maroon
6445,29616,35,2006,True,Cadillac Escalade,Red
6446,44496,1,2009,True,Cadillac Escalade,Grey
6447,78269,24,2017,True,Honda Civic,Light Blue
6448,64762,8,2017,True,Jeep Wrangler,White
6449,30718,6,2021,True,Toyota RAV4,Blue
6450,75874,36,2005,True,Toyota Camry,Maroon
6451,135780,4,2012,True,Toyota Camry,Red
6452,108335,8,2009,True,Toyota 4Runner,Black
6453,87168,8,2014,True,Honda Civic,Light Blue
6454,15899,19,2016,True,Toyota RAV4,Light Blue
6455,21394,12,2015,True,Dodge Challenger,Green
6456,136000,39,2008,True,Honda Accord,Green
6457,113733,28,2011,True,Audi A3,Grey
6458,112558,42,2005,True,Toyota 4Runner,Black
6459,23932,18,2017,True,Toyota Corolla,Black
6460,26505,3,1999,True,Nissan Altima,Light Blue
6461,28431,46,2008,True,Jeep Wrangler,Grey
6462,100186,47,2018,True,Honda Civic,Grey
6463,44709,5,2009,True,Jeep Wrangler,Blue
6464,77072,14,2020,True,Toyota Sienna,Maroon
6465,25979,45,2022,True,Audi A3,Light Blue
6466,139589,12,2023,False,Toyota Sienna,Yellow
6467,116702,14,2020,True,Audi A6,White
6468,90439,18,2021,True,Toyota RAV4,Yellow
6469,66130,21,2010,True,Ford Bronco,Red
6470,130834,47,2009,True,Toyota Camry,Grey
6471,123147,3,2009,True,Dodge Challenger,Blue
6472,28502,48,2016,True,Toyota Sienna,Maroon
6473,76501,43,2004,True,Cadillac Escalade,Black
6474,85705,33,2015,True,Audi A6,Black
6475,95319,49,1998,True,Jeep Wrangler,Black
6476,37436,23,2013,True,Nissan Altima,Grey
6477,8729,42,2016,True,Chevrolet Tahoe,White
6478,69247,21,2007,True,Toyota RAV4,Blue
6479,134457,18,2017,True,Toyota 4Runner,Grey
6480,102265,16,2011,True,Jeep Wrangler,Grey
6481,83444,32,2006,True,Audi A3,Grey
6482,142651,6,2012,True,Ford Escape,Red
6483,93046,7,2020,True,Ford Escape,Blue
6484,119920,25,2020,True,Toyota 4Runner,Light Blue
6485,112241,46,2001,True,Ford Escape,White
6486,65922,28,2000,True,Toyota Camry,Light Blue
6487,92313,40,1999,True,Cadillac Escalade,Yellow
6488,65092,24,2024,False,Audi A6,Grey
6489,131283,16,2002,True,Ford Escape,Yellow
6490,7314,10,2020,True,Toyota Land Cruiser,Blue
6491,75977,31,2011,True,Toyota Camry,Light Blue
6492,80639,17,2013,True,Chevrolet Tahoe,Grey
6493,71510,44,2004,True,Toyota Camry,Black
6494,87261,50,2017,True,Nissan Altima,Light Blue
6495,38839,48,2012,True,Dodge Challenger,Yellow
